"curr_date","ord_date","seller_np","null_fulfilment_id","null_net_tran_id","null_qty","null_itm_fulfilment_id","null_del_pc","null_created_date_time","null_domain","null_del_cty","null_cans_code","null_cans_dt_time","null_ord_stats","null_fulfil_status","null_itm_cat","null_cat_cons","null_sell_pincode","null_prov_id","null_itm_id","null_sell_np","null_net_ord_id","null_sell_cty","total_orders","total_canceled_orders"
2024-04-12,2024-04-03,prod-thebodyshop-bpp.shopalyst.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-04-12,2024-04-07,ondc.ideamasters.store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-04,httpapi.globallinker.com/gl/ondc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-08,biz.enstore.com,0,0,0,0,0,0,0,116,56,0,0,0,13,13,0,0,0,0,0,0,1297,178
2024-04-12,2024-04-08,apigateway.bizom.in/ondc,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0
2024-04-12,2024-04-06,api.esamudaay.com/ondc/sdk/bpp/retail/ubtpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-04-12,2024-04-02,retailconnect.co.in,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,51,0
2024-04-12,2024-04-03,ushop.thesellerapp.com,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-04-12,2024-04-01,biz.ondc.mcdindia.com,0,0,0,0,0,0,0,75,0,0,0,0,5,5,0,0,0,0,0,0,118,39
2024-04-12,2024-04-08,ondc.addble.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
2024-04-12,2024-04-09,prod-boat-bpp.shopalyst.com,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,8,1
2024-04-12,2024-04-04,integrations.channelier.com,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,1,16,1
2024-04-12,2024-04-09,ondc.ideamasters.store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-04,falconsai.com,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,3,1
